tos1a
openloop
20
50
2016-03-30 06:27:46
"c_fan","c_led","c_lamp","t_sim","s_rate"
30,50,0,20,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
24.88,24.60,0.5832,24.64,1.3299,0.00,0.0000,0.06,-0.1920,0.10,0.00,0.04,5.1817,4050.42,-8.9880
24.88,24.60,-0.2045,24.63,-0.1658,0.00,0.0000,0.06,0.3560,0.11,0.00,0.04,5.1780,4050.26,15.0940
24.88,24.60,0.6590,24.64,1.8960,0.00,0.0000,0.06,-0.3223,0.11,0.00,0.04,5.1758,4050.97,8.0225
24.94,24.59,0.1333,24.63,0.4224,0.00,0.0000,0.06,-0.0152,0.12,0.00,0.04,5.1817,4050.91,-1.3888
24.94,24.60,0.0778,24.64,0.5895,0.00,0.0000,0.06,0.0515,0.12,0.00,0.05,5.1722,4051.17,6.4553
24.94,24.59,-0.5111,24.64,-0.1942,0.00,0.0000,0.06,-0.2834,0.11,0.00,0.04,5.1832,4051.11,-15.9042
24.94,24.59,-0.1702,24.63,0.0508,0.00,0.0000,0.06,-0.3044,0.12,0.00,0.04,5.1810,4050.38,-8.5302
24.94,24.59,-0.2832,24.63,-0.8149,0.00,0.0000,0.06,0.1031,0.11,0.00,0.04,5.1802,4051.51,13.5939
24.94,24.59,0.5061,24.63,1.2384,0.00,0.0000,0.06,0.0008,0.11,0.00,0.05,5.1502,4051.38,-6.6286
24.94,24.58,0.1690,24.63,1.4872,0.00,0.0000,0.06,-0.5224,0.12,0.00,0.05,5.1729,4051.58,13.3159
24.94,24.58,1.1260,24.63,-0.3108,0.00,0.0000,0.06,-0.1543,0.12,0.00,0.04,5.1824,4052.79,12.6738
24.94,24.58,-0.0833,24.63,-1.0487,0.00,0.0000,0.06,-0.0058,0.12,0.00,0.04,5.1788,4051.99,-11.3122
24.94,24.58,-0.3090,24.63,0.4205,0.00,0.0000,0.06,-0.4243,0.11,0.00,0.04,5.1802,4052.12,7.9546
24.94,24.58,0.3324,24.63,0.6347,0.00,0.0000,0.06,-0.4139,0.11,0.00,0.04,5.1853,4052.28,-5.1663
24.94,24.58,-1.0188,24.62,-0.8727,0.00,0.0000,0.06,0.2270,0.12,0.00,0.05,5.1729,4052.05,10.6509
24.94,24.58,-0.5147,24.63,-1.1725,0.00,0.0000,0.06,0.8186,0.12,0.00,0.04,5.1773,4052.55,5.6373
24.94,24.58,-0.0393,24.62,0.2501,0.00,0.0000,0.06,0.0274,0.11,0.00,0.06,5.1963,4052.07,-10.0842
24.94,24.57,-0.3442,24.62,0.0319,0.00,0.0000,0.06,-0.0805,0.11,0.00,0.06,5.1597,4052.02,8.9655
24.94,24.57,0.0781,24.62,-0.9204,0.00,0.0000,0.06,-0.1783,0.12,0.00,0.04,5.1758,4052.36,-6.9472
24.88,24.57,0.1418,24.62,-0.3432,0.00,0.0000,0.06,0.3614,0.12,0.00,0.05,5.1136,4052.04,-3.7829
24.88,24.57,0.1403,24.62,0.8898,0.00,0.0000,0.06,0.0471,0.11,0.00,0.04,5.1810,4052.74,11.7421
24.88,24.56,0.8283,24.62,1.0135,0.00,0.0000,0.06,0.0356,0.11,0.00,0.04,5.1839,4052.65,-10.9419
24.88,24.56,-0.6457,24.61,-1.4168,0.00,0.0000,0.06,0.1364,0.12,0.00,0.06,5.1590,4052.64,26.2665
24.88,24.56,0.9472,24.62,1.1429,0.00,0.0000,0.06,0.0676,0.12,0.00,0.04,5.1766,4053.87,13.8260
24.88,24.56,-0.0011,24.61,1.1952,0.00,0.0000,0.06,-0.2217,0.12,0.00,0.04,5.1736,4052.99,-10.8132
24.88,24.56,1.3080,24.62,0.9262,0.00,0.0000,0.06,0.2353,0.11,0.00,0.04,5.1817,4053.18,7.2412
24.88,24.56,-1.0018,24.62,-1.1868,0.00,0.0000,0.06,-0.1290,0.11,0.00,0.05,5.1795,4053.16,-4.0424
24.88,24.56,0.0285,24.61,-0.0450,0.00,0.0000,0.07,0.4460,0.11,0.00,0.04,5.1824,4053.32,6.3876
